Label,ZCR Mean,ZCR Median,ZCR Std Dev,ZCR Kurtosis,ZCR Skew,RMSE,RMSE Median,RMSE Std Dev,RMSE Kurtosis,RMSE Skew
YAF_sad,0.12277401194852941,0.038818359375,0.20995115799328845,4.722673812381384,2.475421645457707,0.0014818183755853454,0.00025043273,0.0033005625,28.911863714104683,4.6110488801120475
YAF_sad,0.12067451862373738,0.03173828125,0.2137273981366061,4.035267803021033,2.365840116357023,0.00163397907662796,0.00037023937,0.0036688747,46.92046206580454,5.4423392068167775
YAF_sad,0.15156046549479166,0.027587890625,0.23061086808611636,1.4800520793401457,1.7009165022014177,0.0016394578086440916,0.0004044316,0.0031894157,20.123265841784693,3.8604535383999448
YAF_sad,0.1242156333111702,0.0380859375,0.2056444470707344,3.7955822492884588,2.255548491211015,0.0013783511766697518,0.00025165267,0.0029190318,20.668803633661863,4.013596686710906
YAF_sad,0.1443776334269663,0.0380859375,0.22237483394340105,2.270033792809474,1.909328049507905,0.0020558343293025872,0.00042310494,0.0042517628,21.052928599751773,3.954395261878864
YAF_sad,0.13032075547680413,0.03173828125,0.21125631847269638,2.716165832611619,2.022807880652678,0.0013733970181249778,0.0003173307,0.002747931,19.017952063853944,3.8421741644703973
YAF_sad,0.13458806818181818,0.037109375,0.21694429406447266,3.035306245996015,2.075204835094238,0.0017158921643047969,0.0003195699,0.0037782653,23.784036315781886,4.284388572781041
YAF_sad,0.12858072916666666,0.033203125,0.2252493846211237,3.231511363409221,2.2130800174198426,0.0019072019850438144,0.0003905376,0.004361117,28.69511553746106,4.718993312094293
YAF_sad,0.13013712565104166,0.034912109375,0.21392390666579833,3.3169675456259897,2.1882164377886455,0.0016544847893523295,0.00029773003,0.0034396872,18.961809633172688,3.848422274574932
YAF_sad,0.0888671875,0.03076171875,0.16104274733203253,8.414602238893822,3.06405585897748,0.0018362803305911485,0.00024983095,0.0039240685,22.282664366470915,4.025324012680269
YAF_sad,0.15874506353021978,0.06201171875,0.1891996661337238,1.0407438658798274,1.395874471982414,0.0004836661943543236,4.87121e-05,0.0010229443,16.162333771167905,3.6225493716709822
YAF_sad,0.12189705141129033,0.03515625,0.19826276936734924,4.352002080762019,2.3714582222997573,0.0019204896855407692,0.00033086128,0.0041639614,21.918821685062618,4.057590619114064
YAF_sad,0.181591796875,0.080322265625,0.21473193021987727,1.5784878868884764,1.6370790739882999,0.0014879611037624813,8.918105e-05,0.0037314536,24.639511999513452,4.4226987967523375
YAF_sad,0.16835472470238094,0.046875,0.22420318529479688,1.110285875288545,1.543645248952789,0.001742697387836793,0.0002288059,0.0038281053,18.782011682069808,3.8549899187143506
YAF_sad,0.15751056281887754,0.040283203125,0.23015926986899102,1.3329432615586505,1.6654125665487454,0.0014063334293502698,0.0002148328,0.002798982,10.43502065559132,3.101311601684419
YAF_sad,0.1220703125,0.041748046875,0.19440290361157048,3.942952320348372,2.2672323662771525,0.0024986949701876365,0.00041091765,0.0054099937,174.13854298790824,7.417377076104671
YAF_sad,0.11123046875,0.0361328125,0.19621977289091025,5.189764820590863,2.569728657476185,0.0016194183124077354,0.00029434403,0.0036659173,26.10352720138389,4.5461798297925045
YAF_sad,0.13321358816964285,0.021484375,0.20269381917106885,2.302072470558456,1.881587265003098,0.0005761649783822408,0.00016099706,0.0010475775,14.417234843354347,3.420923615707154
YAF_sad,0.11985311702806123,0.029296875,0.20839183468062156,4.195540423471436,2.3858179899195218,0.002218584237927851,0.00041788892,0.0044875946,16.805170055888063,3.6483008325282933
YAF_sad,0.11121352838010204,0.0283203125,0.21088379100200658,4.189347804748629,2.4089067582521206,0.0019851604201387672,0.00048672568,0.003883819,17.89047076069706,3.7195317128927337
YAF_sad,0.11661001352163461,0.041015625,0.19335496169077682,4.987220079486318,2.5159550430141446,0.0015177073841203352,0.00026168427,0.0033985805,24.93318256401004,4.4092633836552695
YAF_sad,0.09722222222222222,0.021484375,0.17590135696505982,6.527141958359342,2.7703038817482266,0.0004234481943578007,8.67411e-05,0.0008260995,15.04450155809641,3.552010948160248
YAF_sad,0.19285687196601942,0.04248046875,0.26553766333333856,0.05445525081228997,1.3285824276516733,0.0009801682342532193,0.0001942048,0.0020830664,24.307945343876558,4.2673327902473925
YAF_sad,0.13646148353494625,0.0283203125,0.21236076053531416,2.2862602860411707,1.913812122841797,0.0016020155661231944,0.0003579588,0.0030226102,13.735218577362488,3.3222833733307127
YAF_sad,0.1725292020631068,0.05615234375,0.22022527127039623,1.642800895283134,1.6612066512438461,0.0011288041035487637,0.0001871322,0.0025431945,26.345311997895806,4.517019637427981
YAF_sad,0.16219675164473685,0.05078125,0.2148665739379573,1.309343520606963,1.6041270011925366,0.004836237502498108,0.0007089062,0.011159007,32.86570526156074,4.872750266933334
YAF_sad,0.1279296875,0.0400390625,0.21736095223126034,3.3883065982843483,2.2364797313730262,0.0010147678822235195,0.00020697484,0.0022080212,26.82829545607436,4.544020970250633
YAF_sad,0.11482657967032966,0.037109375,0.20260557915060068,4.720875970937251,2.491539143144052,0.001814533029446934,0.0004612903,0.0037333814,27.7321006183784,4.322019674633289
YAF_sad,0.12890625,0.042724609375,0.188613311154055,3.98380689038458,2.231186532672456,0.004544269515869834,0.00046532694,0.010200307,25.073911864898154,4.249241744166135
YAF_sad,0.15885564630681817,0.039794921875,0.2387323038448194,1.202229900136678,1.6784440591077754,0.0015495717775881569,0.00022582234,0.0033187245,21.84304239841031,4.106665917852165
YAF_sad,0.1629200166868932,0.04296875,0.23783786926717504,1.8201289534431284,1.7996115733317728,0.0017714929528071463,0.00018700947,0.004026395,19.714645377028877,3.9939980555985395
YAF_sad,0.15092374840561223,0.03955078125,0.22164041790738817,2.317966917971308,1.8979290528876647,0.0010273086611976951,0.00015617453,0.002220238,18.632835718713615,3.8790976513256625
YAF_sad,0.11583053234011628,0.033203125,0.21273334181087045,3.4459549516812684,2.268464023614858,0.0034621416228894967,0.0009833972,0.0062056333,13.226297735724476,3.310917578849735
YAF_sad,0.10549418131510417,0.03515625,0.19426873570459013,5.71539468102471,2.6822746106687667,0.0012789822230059463,0.00026996565,0.0024081105,15.520609890117381,3.484517583943734
YAF_sad,0.20611049107142856,0.0576171875,0.24539743759038807,-0.3074620307086655,1.131880103208631,0.0010911782520083631,6.213308e-05,0.0025804855,19.033467979746884,3.9602857770900366
YAF_sad,0.1327405427631579,0.0390625,0.2093443791177859,3.9746151528473215,2.294914136023168,0.0020313818752275004,0.00025460194,0.004359493,15.96501946930956,3.6652318463431075
YAF_sad,0.1766064453125,0.0732421875,0.21726647671419763,1.8587447869407914,1.7147195823677313,0.0011256521643049182,9.996699e-05,0.0025516811,25.523075686055194,4.325570820240698
YAF_sad,0.16145982654816513,0.04150390625,0.23661472302042208,1.194904844441993,1.6769269186663547,0.0015338869355520414,0.00022347888,0.0034901132,24.821351184084286,4.301594171031115
YAF_sad,0.15672800164473685,0.0546875,0.21284545807087,2.2638538671463806,1.878469398504824,0.0007948793883673862,0.00011568673,0.0016956166,17.400231324467114,3.7290304000593015
YAF_sad,0.12343951353092783,0.03564453125,0.21877270317160497,3.877581100959646,2.341681318839259,0.0024840952117452433,0.0005143276,0.0051525845,19.650336074904523,3.8866737750985454
YAF_sad,0.14672111742424243,0.05029296875,0.20821586954493884,3.3099634301687466,2.106507173750202,0.0017134423644886924,0.00020658916,0.0037601849,18.794083797789867,3.8854203192867374
YAF_sad,0.18482555042613635,0.04052734375,0.2280178975087143,0.6069764452255182,1.3466116725824773,0.0020733014947951632,0.0002594951,0.004591786,19.942882855220372,3.9556305264452445
YAF_sad,0.1601266571969697,0.02734375,0.24826276402746292,0.770729929275983,1.5683911907354107,0.0014263524761528486,0.00039056543,0.0025702696,11.214733531938377,3.1369646908900726
YAF_sad,0.14707797181372548,0.033447265625,0.21656758487629146,1.9507106494669406,1.810081775871125,0.001385375375196331,0.00022021547,0.002891269,15.806340448984944,3.5858508719578888
YAF_sad,0.136677679614486,0.0380859375,0.21090199480614313,3.5981201943873025,2.1998466413178437,0.00015105874062316808,2.5160118e-05,0.00036426092,46.1188621185418,5.7265844545182105
YAF_sad,0.10698908025568182,0.027099609375,0.18324857440206996,5.155950458053187,2.518260973893175,0.0005282758856651266,4.460058e-05,0.0010772158,12.974665525384658,3.3802001731130122
YAF_sad,0.13773643092105264,0.044921875,0.21199059695807546,4.049982421979036,2.314212199450995,0.0011624639246672836,0.00021894985,0.0024831025,22.380041403078202,4.193529096487269
YAF_sad,0.1019788240131579,0.033203125,0.18304233380329252,5.93106202540514,2.703569900408901,0.0037092686873088443,0.0007600355,0.007439811,17.48135393693338,3.7059458879879696
YAF_sad,0.13591796875,0.040771484375,0.21334949024927152,3.843869819285694,2.2732063987942435,0.0018114760341012082,0.0002518625,0.0039280555,17.242169160750866,3.67965057911183
YAF_sad,0.14545849116161616,0.0390625,0.22256807600218184,2.6449842504351713,1.9986824591713135,0.001655095770712116,0.00030726608,0.0036866681,29.393374995035174,4.660485746512604
YAF_sad,0.1272658444522472,0.04296875,0.18900033479351866,3.5889687941882515,2.184777192324336,0.0029020926722730044,0.00052588957,0.0057914867,14.45696606642349,3.510696825322111
YAF_sad,0.16310385607798164,0.05029296875,0.22669035513488692,1.4878859480833917,1.675124099276687,0.0013293238360906517,0.00017501022,0.0030155005,22.3030715512856,4.186498068060207
YAF_sad,0.11828192349137931,0.03369140625,0.20029773317577954,4.032598514779698,2.3067019603585623,0.0019635848073001174,0.0001045558,0.005003515,38.41006802150334,5.184661427232146
YAF_sad,0.12630550986842104,0.02783203125,0.22560563301032174,3.549219453126934,2.2677545566232578,0.0019795892848708304,0.00037816114,0.004461017,43.65043315446369,5.330623488883419
YAF_sad,0.12441845154494383,0.03076171875,0.20341890977450022,3.494584357046663,2.197850667649825,0.0005015935715918236,4.5111774e-05,0.0011033765,20.90882768736929,4.065221130599965
YAF_sad,0.11896947487113402,0.041015625,0.192671504888893,4.127400343210524,2.374644796272983,0.00294710836655104,0.00033090316,0.006686389,20.00246105403672,4.012084908426043
YAF_sad,0.12747325067934784,0.033203125,0.22798262765414215,3.3514954866378703,2.225823968945474,0.002625170873898655,0.0007235545,0.0051082755,20.556158420448835,3.9848795490041145
YAF_sad,0.16700613839285713,0.052734375,0.2287556297721509,2.334446825518339,1.8746792739814047,0.0017012310166841602,0.00021434561,0.0039610253,28.454099658479297,4.561758422428236
YAF_sad,0.15180431547619047,0.052734375,0.21170519896596415,2.1726001980714926,1.8393018001600852,0.001478193229200747,0.00017300298,0.0032259412,15.815435089911105,3.552979551400709
YAF_sad,0.17779296875,0.054931640625,0.23942030794123395,0.7343963971077039,1.4983312774341573,0.0011293592533363494,0.00020029524,0.0023052052,24.593097839683974,4.060020824403166
YAF_sad,0.11895751953125,0.0283203125,0.19581585352380662,4.225415606087829,2.3379648466263907,0.0005456826290103759,5.8542915e-05,0.0013199187,37.525358050007185,5.243676753479294
YAF_sad,0.17673456101190477,0.05126953125,0.22044899611233001,1.2649647567088529,1.5465759330960296,0.0015322056969189275,0.00013769118,0.003589659,24.422347166732276,4.349167207180741
YAF_sad,0.15965768914473685,0.04638671875,0.21576891973837,1.5730600048659706,1.6754639539329927,0.0016508309174043006,0.00028241993,0.003452048,18.27675725560103,3.831208059836148
YAF_sad,0.13801125919117646,0.05712890625,0.19358668344343097,3.6280689068818157,2.167332871922321,0.0010190503830052647,8.362702e-05,0.0023969878,23.26433670879009,4.194061616306102
YAF_sad,0.15988603610436894,0.0439453125,0.22774069998915245,1.7161003895955638,1.7472555208351186,0.0017551697658138945,0.00025000854,0.003690755,20.87033584187511,3.949434727999477
YAF_sad,0.11415713595360824,0.03466796875,0.20343637386824276,4.8503345953916055,2.5132377617185986,0.002150685402071364,0.00035647277,0.0047077765,17.98194470997604,3.845604571048718
YAF_sad,0.1722103851010101,0.0419921875,0.23033482922112147,1.1582748563707348,1.5564156550498802,0.001505466753071405,0.00024307908,0.0033376536,24.953381468400384,4.402816520315002
YAF_sad,0.16566138174019607,0.06396484375,0.21604284160273757,2.1186837351227004,1.7831558178453124,0.001375891218898392,0.0001513107,0.0031755387,22.182385254593065,4.162530859010071
YAF_sad,0.11764677444306931,0.03271484375,0.20988354726249148,4.370376668401969,2.4314185308976457,0.0012182987663627689,0.00021560854,0.0025997427,24.554522630788092,4.228745339003923
YAF_sad,0.11632002160904255,0.03564453125,0.1944291828815707,4.360756446659272,2.373165742604389,0.002362281600520314,0.00045996148,0.0050051203,21.872130344372934,4.093237985046635
YAF_sad,0.12479073660714286,0.039794921875,0.1960597104797836,4.509596140502035,2.376263154048014,0.0014505355260721945,0.00023117752,0.0032780853,24.660153216923383,4.315838250319481
YAF_sad,0.11649532108516483,0.0390625,0.2078582371166502,3.8451925677133074,2.3327300693832633,0.0038541996827214627,0.0007716927,0.007652205,16.75536215353294,3.6915101084776216
YAF_sad,0.15604073660714285,0.0673828125,0.1913685083681849,3.583689233166006,2.0694524424480987,0.000982848035986131,5.746302e-05,0.002393359,35.319285740661826,4.810238262853133
YAF_sad,0.1208343505859375,0.0341796875,0.21197558039668743,4.1742230321722635,2.3774654131496806,0.001459944023092608,0.00021916434,0.0031900506,24.69403393831247,4.253707688453611
YAF_sad,0.12171157525510204,0.036865234375,0.19602026614862708,3.6733462626313473,2.225937279581219,0.003491665245482354,0.0005809669,0.0068953005,14.360406236890285,3.403569291625167
YAF_sad,0.10940719436813187,0.025390625,0.1934009386949922,4.754363732415826,2.4657481289528724,0.004021595332248152,0.000920494,0.0077514453,14.683823443078058,3.4194800483330448
YAF_sad,0.1217529296875,0.0380859375,0.2040325884197435,4.275867205820883,2.369608462070619,0.0011438141746857255,0.00033840546,0.0021998095,26.295588241185474,4.326238265882945
YAF_sad,0.11489514802631579,0.02587890625,0.2148116246924573,3.8103438312992335,2.3276280248662427,0.0019150325838375253,0.00039635762,0.0038553225,14.780324598652857,3.542538411111292
YAF_sad,0.13260535037878787,0.03564453125,0.21206959595973332,3.7142827175690947,2.222961378705506,0.0012661107215479134,0.00018996015,0.0026753675,20.56067576976184,3.8816403304742733
YAF_sad,0.1106754718440594,0.0302734375,0.21028104193219227,4.669223426271805,2.494803792355038,0.0018300363710713576,0.00048303406,0.003657205,20.240169147688096,4.002427019128253
YAF_sad,0.15772994523195877,0.0390625,0.21586625499190756,1.5868485347318009,1.6793271685461146,0.001848973115941972,0.0003825313,0.0037414746,17.705001341376402,3.776787226502494
YAF_sad,0.16462476325757575,0.037109375,0.24566828280296032,0.7365971487054122,1.5582829039942296,0.004869157681472917,0.0005639286,0.010861779,16.90526798920052,3.7518508960861694
YAF_sad,0.11265791223404255,0.0478515625,0.17536893647155363,5.1741112451357,2.547619202819419,0.0016180554336118606,0.00022138158,0.0033724215,17.240623114691303,3.706233176634866
YAF_sad,0.20923330269607843,0.041015625,0.2723443305956616,-0.41873788425888847,1.1343971665424786,0.0015572484248567093,0.00029846822,0.003291787,26.71245572182114,4.40465875070689
YAF_sad,0.11893061155913978,0.0302734375,0.2155387416717816,3.7092511026899198,2.307881830285732,0.0030673266542135744,0.00058720895,0.006053433,17.468850839974834,3.6830552101234253
YAF_sad,0.12999471028645834,0.03125,0.21491713546911279,3.2523418067315344,2.1458027797319996,0.001649591935345212,0.00041938308,0.0030793601,14.756174865365896,3.430196896976446
YAF_sad,0.09723307291666666,0.03515625,0.18780858395979771,5.664554714664455,2.681020907306936,0.0030967294282952776,0.00074980356,0.0057146237,13.519917469975336,3.2959085761905382
YAF_sad,0.15177655460858586,0.05126953125,0.21111824129521312,3.333481521390871,2.110540556789407,0.001436306378007713,0.00013854782,0.003342191,20.529128925790165,4.0792626431510595
YAF_sad,0.13963393409653466,0.0380859375,0.2172795281552485,2.538339491785078,1.9773671932478654,0.002895517469810699,0.00034525403,0.0068071606,37.39911887947247,5.047771226229775
YAF_sad,0.106953125,0.023681640625,0.20431394685855492,4.427748915633791,2.4476746936640876,0.0019151116943599946,0.00049742515,0.0034695403,12.942794636415814,3.2314692189397447
YAF_sad,0.12867495888157895,0.04052734375,0.19977799996926687,3.2923578536303015,2.112828332693518,0.0020675643412566454,0.00026777945,0.0044840774,19.03675502938726,3.899615039323506
YAF_sad,0.16333747632575757,0.04052734375,0.23726987954478512,1.0479664810033276,1.5925219695946562,0.0019971102729046783,0.00032691454,0.0040895045,14.005173837539974,3.4235752027767634
YAF_sad,0.11744962993421053,0.03515625,0.20631931254291128,4.8200823372483,2.4924066354969523,0.0013214787906547564,0.00021792222,0.0029126222,31.51878338355919,4.611514663579986
YAF_sad,0.17164963942307693,0.0419921875,0.22168121575444152,1.2377674081671861,1.5643780997193175,0.0012842267803272684,0.0002099532,0.0028297896,26.113902153201504,4.270435027365717
YAF_sad,0.11012865149456522,0.033447265625,0.20071799741618124,4.5220178441944965,2.4699868715597395,0.0026060456682921976,0.00050477893,0.0049653947,13.01738503480001,3.2609379795526983
YAF_sad,0.09302236519607843,0.0263671875,0.17978469477026973,6.137778609730024,2.745488959021037,0.0012811281176108536,0.00027331494,0.0028176117,28.050557241132925,4.542526095979502
YAF_sad,0.14031110491071427,0.045166015625,0.20314685997344759,2.16670919511846,1.8387397920632307,0.0020148823777995863,0.00029394432,0.004550441,22.433560847742296,4.241897959433716
YAF_sad,0.11193339029947917,0.0244140625,0.20173463524928345,4.367796641671307,2.385034559900754,0.0015654492593732347,0.0002972192,0.003182316,16.19128822839054,3.551506072922391
YAF_sad,0.15775792738970587,0.0380859375,0.2226422148619345,1.170584864051615,1.582928753520659,0.0031430303804951235,0.00041060924,0.0069652344,22.36619633753048,4.141749339533591
YAF_sad,0.111357421875,0.036376953125,0.20053617394626,4.004324956440717,2.362712224745146,0.0017058008113086808,0.00024692263,0.003940398,23.168628930116046,4.325679878509609
YAF_sad,0.10383097330729167,0.02490234375,0.2046993448645757,4.329493398887363,2.4402699409801354,0.0020098032350800454,0.00050013943,0.0038837977,13.577880420685727,3.3945996584313596
YAF_sad,0.11331275201612903,0.03857421875,0.18863547196361255,4.510025432180762,2.419123851069974,0.0031880047556496773,0.00057151844,0.0066452967,17.066445700659134,3.7905801624983426
YAF_sad,0.12009803921568628,0.034423828125,0.21413775823919823,4.456223412487241,2.4408480786697524,0.0019417133659173028,0.00029942486,0.008728209,277.87108784171744,15.458286924903259
YAF_sad,0.12141402049731183,0.04052734375,0.2010074097425591,3.9168224986085898,2.314555470084993,0.0013030586486665664,0.0003358759,0.0024986335,17.432287887666654,3.663631949479806
YAF_sad,0.1194678237757732,0.03173828125,0.2003112867935042,4.28582227722394,2.352339917094333,0.0020240885630194035,0.00037171153,0.004100454,15.29987191666364,3.539403039544674
YAF_sad,0.12663888459158415,0.03759765625,0.20597817625240497,3.8721031227743206,2.2517921074855116,0.0015585803974422887,0.00017725257,0.003572627,27.853655614119273,4.562602195869682
YAF_sad,0.19567123724489796,0.036376953125,0.2678759754555927,-0.4358934643655674,1.1642947166976991,0.0018555591328570144,0.000251754,0.0039876616,17.30542195663272,3.7375535009837995
YAF_sad,0.10838782269021739,0.032470703125,0.2028101644097312,4.536747319004274,2.4793154375988746,0.0022702365276985287,0.0005194363,0.00428098,15.248399880972691,3.4838613855884266
YAF_sad,0.13360087076822916,0.039306640625,0.2168059976599144,3.185969948530876,2.1289762368256273,0.001082606246491869,0.0002613416,0.0021892865,22.9591378194377,4.168934447176168
YAF_sad,0.11748231132075472,0.031982421875,0.2100630968988841,4.161544873021948,2.3924473964676096,0.0013191700333391148,0.0002738969,0.0028453202,30.23002592925468,4.5104587964815765
YAF_sad,0.20625547605140188,0.0400390625,0.27707014953337256,-0.3525052332712444,1.190122691347426,0.0015373700204013387,0.00020567722,0.0036686289,29.458216940805777,4.691001941106481
YAF_sad,0.16101973684210527,0.029296875,0.23790794749418415,1.305631667251686,1.6417353879214653,0.0015964446681560856,0.0004081556,0.0029674037,13.229950540313077,3.278754360787357
YAF_sad,0.16020365594660194,0.04931640625,0.2182076460954938,2.228897138623812,1.855868528815006,0.0012986555900087943,0.00018383337,0.0027007721,22.376889451060116,3.9842921583547897
YAF_sad,0.11296875,0.02685546875,0.21107361557020898,4.514809473173312,2.46388393810808,0.00132253242261482,0.00030910526,0.002921227,34.92305298281844,5.113678871938367
YAF_sad,0.12728049538352273,0.03955078125,0.19182851102231663,3.066257818887112,2.08493818144466,0.0069397327669973065,0.0009715599,0.014986463,23.45006135612082,4.203833829184216
YAF_sad,0.09330001531862746,0.02197265625,0.1867201636612351,6.123623456240651,2.744795518325044,0.0017152369180233485,0.00037715194,0.003424555,18.568926023394678,3.785186638689002
YAF_sad,0.098876953125,0.0244140625,0.19391616354092048,5.673429563895546,2.6746250837563115,0.0019981270420083965,0.0004414969,0.0040792534,19.49893497896931,3.881837811666342
YAF_sad,0.1067288306451613,0.025390625,0.20278176364008868,4.4024805027235026,2.442791436467907,0.0015811063066824818,0.00033943975,0.00307916,18.20332024445619,3.7213827593425517
YAF_sad,0.12190598707932693,0.026123046875,0.20486095077781516,3.4349916345525067,2.1615831849424683,0.0015466589638817466,0.00031760416,0.003081785,15.900507990965199,3.60704877632837
YAF_sad,0.14236886160714285,0.0361328125,0.2211692865335031,2.201772823833867,1.8828900316470396,0.0017201654310185195,0.00029014033,0.0036640633,19.50792030801765,3.9441937531192757
YAF_sad,0.15387336575255103,0.0400390625,0.21608730241813964,1.762407127000733,1.70350214873974,0.002649399932701179,0.00034068286,0.0060416255,20.157020436552912,4.074069754993226
YAF_sad,0.16565064709595959,0.05908203125,0.2199994944845381,1.6103567018285636,1.659476978628236,0.003124255806547404,0.00043268935,0.007080017,20.352246379226248,4.079123639023685
YAF_sad,0.1486421130952381,0.03369140625,0.21626372664642893,1.9604688541826452,1.753461020809219,0.0012930516812278102,0.00022388884,0.0028969878,24.05800101977637,4.301492578062228
YAF_sad,0.11718246617268041,0.03369140625,0.20270374847730563,3.7501090371773413,2.287357070966891,0.0018632318015338483,0.0004436413,0.0035489395,16.445451810413704,3.5971334407611715
YAF_sad,0.13306681315104166,0.04296875,0.21028676121574771,3.4736226340658485,2.205225605553165,0.002204154472692577,0.00017609834,0.010061787,250.83679839121024,14.536343074960506
YAF_sad,0.14059983086340205,0.02978515625,0.21867129151332965,2.387519183115348,1.9555506466063701,0.0018268363516358256,0.00030770036,0.0039988835,19.70295897508016,4.027137447816399
YAF_sad,0.1198704769736842,0.02734375,0.21472967302679208,2.9042700797577403,2.1347495950365034,0.003152467908433917,0.0007362753,0.006286026,15.783911795645817,3.6678875913558415
YAF_sad,0.11896658415841584,0.03857421875,0.19458684697990644,4.191204024149176,2.3672005974994756,0.001229409766037541,0.00018868924,0.0026730597,25.149270398710275,4.197963835748936
YAF_sad,0.121591796875,0.044189453125,0.19432545978153615,4.548531909844602,2.4310942065008225,0.0021981780987897293,0.00034997694,0.0047851084,24.22096280978104,4.2156346525384025
YAF_sad,0.13720233623798078,0.0458984375,0.21373330017994446,3.5176892053071045,2.2050945732560794,0.0019827456522013027,0.00023250433,0.0043285456,22.625723595654563,4.073619944587106
YAF_sad,0.1530859375,0.0380859375,0.23350903539718026,1.919214407721328,1.8362328682546714,0.0016626295686841916,0.00029550647,0.0034220505,13.580507796280273,3.420874175543803
YAF_sad,0.115936279296875,0.0390625,0.21002146491621526,4.114219817903898,2.388180334836243,0.0015752890447501135,0.00039100286,0.0031407063,19.163768440568774,3.887065278772364
YAF_sad,0.154658203125,0.034423828125,0.2322928716060937,1.3259257051000377,1.6793444654088059,0.0013031273209213913,0.00025469527,0.0027474307,21.466489602811173,4.030289705985301
YAF_sad,0.220966796875,0.0654296875,0.2537305151688506,-0.42612976301679995,1.0293476922627522,0.0012443253289084037,0.00019390024,0.002830938,30.938557961672316,4.6171239713799155
YAF_sad,0.11927861752717392,0.0322265625,0.20724587992923385,4.247699953176739,2.3865572432846616,0.0018117566166510034,0.00048761527,0.0034247735,18.128633709027117,3.7225731100924104
YAF_sad,0.1548578789893617,0.038330078125,0.2203755716559907,1.5098230773865584,1.6940424215680978,0.001453570460800507,0.00039672374,0.0029125782,20.201688590666166,3.9958248216970413
YAF_sad,0.10464124177631579,0.025390625,0.2078216112801216,5.265809694056783,2.6092416684797044,0.0029890323057002372,0.0005073658,0.01962014,576.223664638412,22.005816784381555
YAF_sad,0.21169125455097088,0.0693359375,0.24088420801517035,-0.24579096272098822,1.069581438422275,0.0012504280764645372,0.00017462793,0.002886468,25.33804797840675,4.414616147392301
YAF_sad,0.1376008064516129,0.03564453125,0.21191607380544372,2.5323580771662764,1.9961643054040985,0.0027688268455701276,0.0002527536,0.0065400265,24.766933243979416,4.359211602638925
YAF_sad,0.13381209463443397,0.0439453125,0.19535178175505982,3.969813637323673,2.2407541357374026,0.0024480925023211792,0.00010764305,0.015158232,400.0539711345931,18.413818277712515
YAF_sad,0.10013218118686869,0.0244140625,0.19739873857618329,5.778490593805465,2.69150142792341,0.0015160831741135063,0.00035381745,0.00310594,26.411150590360826,4.379270229820938
YAF_sad,0.1141858552631579,0.03271484375,0.21126842417748232,4.237255549521519,2.4103269090675443,0.0014468641325893965,0.0003841525,0.0028216548,31.56500999545443,4.4564936304595495
YAF_sad,0.14154829545454545,0.040771484375,0.21212036518654453,2.1486512865921217,1.8729387076156365,0.002665342489182166,0.00037795622,0.0055168993,25.513235812303822,4.103849914560586
YAF_sad,0.17930320457175927,0.03759765625,0.25198849461528783,0.1227995059018272,1.3403049401135314,0.0012739120794802296,0.00024054231,0.0028003592,25.68209935348403,4.38570938153653
YAF_sad,0.22254614736519607,0.0615234375,0.26744284649676836,-0.3862133595103221,1.1179866143125106,0.0029205937294707533,0.00034419468,0.0068181315,21.072528741486718,4.189302063593127
YAF_sad,0.18556315104166668,0.033203125,0.25959927719651044,-0.19614776476292173,1.2474255989464331,0.0017007449080243618,0.00028184595,0.0037020359,20.225807321651136,4.0278859634455015
